"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AGTPBP1","-0.177592592592594","6.97769444444444","-1.60116881657718","0.117599737656371","0.169109190910722","-5.27283985121349"
"SSBP2","-0.187259259259258","9.02611111111111","-1.60058457619088","0.117729442866385","0.169275231833041","-5.2737187141616"
"STAB1","0.236185185185185","7.56180555555556","1.60033558358583","0.117784756320204","0.169334282638117","-5.27409318462073"
"DHRS1","-0.195407407407407","9.88233333333333","-1.59984688319419","0.117893382254397","0.169469955047191","-5.2748280141442"
"ZMYM1","-0.223888888888888","6.25152777777778","-1.59940341284499","0.117992025384191","0.169591246254052","-5.27549466473333"
"SNRNP70","0.172","8.81133333333333","1.59901268144506","0.118078993325606","0.169695729286123","-5.2760819015999"
"CORO2A","-0.149851851851851","5.91616666666667","-1.59882767828397","0.118120189062938","0.169734414067474","-5.27635990238612"
"RPP40","-0.22837037037037","7.50894444444444","-1.59828578698773","0.118240922622762","0.169887368641454","-5.27717403099585"
"PRKCG","-0.111481481481481","5.36261111111111","-1.59799827625294","0.118305020957546","0.169944019102092","-5.27760588476089"
"CLDN3","-0.324407407407407","5.99225","-1.59798069283716","0.118308941965756","0.169944019102092","-5.27763229362743"
"DDX54","-0.14022222222222","7.12216666666667","-1.59754393646319","0.118406370324003","0.170063420371118","-5.27828818505733"
"TADA2A","-0.0943333333333318","5.49925","-1.59701547162401","0.118524343774318","0.170212297510158","-5.27908158917428"
"HNRNPA0","0.164333333333333","9.57013888888889","1.59682085548981","0.118567813632287","0.170246127370575","-5.27937371604104"
"ZNF37A","-0.101","4.81558333333333","-1.59672133986974","0.118590046666371","0.170246127370575","-5.2795230811112"
"POLL","-0.150333333333332","6.91925","-1.59671768569786","0.118590863118753","0.170246127370575","-5.27952856557956"
"SULT1A1","-0.304629629629628","10.9883055555556","-1.59623610605047","0.118698502659728","0.170380077229999","-5.28025126242356"
"NID1","-0.260444444444444","6.80344444444444","-1.59414896292736","0.119165928080228","0.171030369795696","-5.2833811988884"
"CLIP2","-0.207148148148148","6.47908333333333","-1.59273474468832","0.11948350041011","0.171463096438024","-5.28549996906981"
"AP5M1","-0.189148148148149","9.05536111111111","-1.59262855776222","0.119507373204889","0.171463096438024","-5.28565899124984"
"PMEL","-0.108185185185184","6.26030555555556","-1.59261375565336","0.119510701302613","0.171463096438024","-5.28568115768518"
"AOC1","-1.00674074074074","8.91305555555556","-1.59201360658444","0.119645702069273","0.17163606928919","-5.28657974079298"
"PPP1R16B","-0.343777777777776","8.49527777777778","-1.59128949906797","0.119808752015498","0.171849233103311","-5.28766352940789"
"EFHC1","-0.252851851851852","8.10825","-1.59015396507241","0.120064808682081","0.172195734782553","-5.28936224327612"
"UBE2D4","-0.109111111111109","8.59361111111111","-1.59008753421287","0.120079802259374","0.172196464325626","-5.28946158844583"
"PEX2","-0.169592592592589","9.93947222222222","-1.58955967993728","0.120198994204454","0.172346597889585","-5.29025084844803"
"S100A12","-0.638629629629631","6.91147222222222","-1.58931832023387","0.120253526422417","0.172403994465714","-5.29061165889779"
"SNCA","0.307407407407408","9.37233333333333","1.58862013256242","0.120411386619242","0.17260949766424","-5.29165511567628"
"RAPGEF2","-0.118888888888888","6.96961111111111","-1.58844819320843","0.120450287968776","0.172644444583169","-5.2919120213932"
"PITX3","-0.143851851851852","6.32077777777778","-1.5883027927629","0.120483192860758","0.172670789237937","-5.29212925466617"
"TTLL1","-0.17822222222222","8.057","-1.58814634882768","0.120518605122565","0.172700720551718","-5.29236296790552"
"ANKRD27","-0.190962962962961","9.16933333333333","-1.58648384585264","0.12089544867866","0.173219849812211","-5.29484535682525"
"TBP","0.174592592592591","8.15005555555556","1.58615183575537","0.120970820924007","0.173306955789901","-5.2953408302473"
"FCER1A","-0.309592592592592","4.73547222222222","-1.58595871016418","0.121014681477712","0.173348901482955","-5.29562899848896"
"PLSCR1","0.304296296296294","9.95388888888889","1.58564441908131","0.121086087455407","0.173430290080708","-5.29609789572638"
"PNISR","0.291037037037039","6.95438888888889","1.58485346824126","0.121265940733806","0.17366036892311","-5.29727757215199"
"MNS1","-0.280555555555555","5.79536111111111","-1.58480951892359","0.121275940679648","0.17366036892311","-5.29734310599574"
"TPM1","0.274370370370372","10.0973333333333","1.58450572760069","0.121345081748746","0.173738447769371","-5.29779605285015"
"HIGD1B","-0.127","5.39841666666667","-1.58396989616441","0.121467111873329","0.173880664596985","-5.29859478203351"
"SLC20A1","-0.347259259259259","9.09555555555556","-1.58394113763138","0.121473664155279","0.173880664596985","-5.29863764384102"
"C1orf109","0.129407407407407","6.66505555555556","1.58348927250803","0.121576653864978","0.174007134739569","-5.29931101576722"
"SURF1","-0.203296296296296","10.0104166666667","-1.583067155861","0.121672927385883","0.174113984916866","-5.29993990469903"
"SLC28A2","-0.243999999999999","5.24444444444444","-1.5830335214174","0.121680601168348","0.174113984916866","-5.29999000854935"
"TPM2","-0.28074074074074","7.36655555555556","-1.58290145014245","0.121710737365968","0.17413614704617","-5.30018674071048"
"LPXN","-0.274444444444443","8.30238888888889","-1.58268597584094","0.121759917600532","0.174185547585454","-5.30050767846791"
"CPD","-0.198999999999999","8.75697222222222","-1.58251265871388","0.121799487528714","0.174221189717405","-5.3007657976036"
"KAT6A","0.121037037037038","6.34555555555556","1.58208606269451","0.121896927936252","0.174324911659803","-5.30140101675386"
"GPN1","-0.197148148148149","10.2808055555556","-1.58202608130553","0.121910633591034","0.174324911659803","-5.30149031952667"
"TPST2","0.311740740740741","9.63958333333333","1.58200263129678","0.121915992222376","0.174324911659803","-5.30152523206509"
"GUCY1B1","0.29462962962963","6.43286111111111","1.58146440312601","0.122039036975942","0.174479864289838","-5.30232642564192"
"C1RL","0.168444444444444","6.17522222222222","1.58107776127085","0.122127489740781","0.174585329249448","-5.30290182439075"
"GPSM2","-0.135888888888888","5.79397222222222","-1.5804948917191","0.122260932334529","0.174755075579281","-5.30376901592067"
"ATP6V1C1","-0.117777777777777","7.82533333333333","-1.58004820336801","0.122363277667259","0.17488033720947","-5.30443340829482"
"TOMM70","-0.100518518518518","9.21005555555556","-1.57984330257951","0.122410247862871","0.174926436662317","-5.30473811735097"
"NDUFA13","-0.215481481481482","10.8071666666667","-1.57950145774385","0.122488642872046","0.175017426257558","-5.30524639973114"
"GLCE","-0.22248148148148","6.58447222222222","-1.57916506175412","0.122565828112571","0.175089416261237","-5.30574648644868"
"STK39","-0.24096296296296","6.61883333333333","-1.57915349541989","0.122568482682202","0.175089416261237","-5.30576367932012"
"TMEM11","-0.159777777777776","8.52016666666667","-1.57898787674278","0.122606498664534","0.17512267885666","-5.30600985247169"
"GAL3ST1","-0.28937037037037","6.22808333333333","-1.57868514702596","0.122676011761238","0.17520091636444","-5.30645976709634"
"ANKRD12","-0.152185185185185","8.20886111111111","-1.57842513515416","0.1227357414951","0.175265164551802","-5.30684613456295"
"SYT17","-0.125407407407406","5.93972222222222","-1.57825876753491","0.122773971730907","0.175298699968414","-5.30709332113905"
"TMEM147","-0.128111111111111","11.7283611111111","-1.57773285514125","0.122894886712951","0.175450271795792","-5.30787456422427"
"ATP2A2","-0.240111111111109","10.5801388888889","-1.57740268872257","0.122970846221139","0.17553763447129","-5.30836491022837"
"MBD3","-0.17085185185185","8.62397222222222","-1.57703297416684","0.123055949586285","0.175638027215963","-5.30891388454264"
"CRYGD","-0.117740740740738","5.87958333333333","-1.57639295511124","0.123203386488101","0.175827353970053","-5.30986395708254"
"PKD1","-0.102592592592593","6.39283333333333","-1.57613242304826","0.123263444570863","0.175891949232795","-5.31025060576523"
"ZNF20","-0.159370370370369","7.53780555555556","-1.57567802844589","0.123368248890787","0.176020372397225","-5.31092482688418"
"TLR1","0.369777777777777","5.72033333333333","1.57546138330198","0.123418242695846","0.176070571123031","-5.31124622050048"
"CBLL1","-0.116851851851852","4.66936111111111","-1.57404017601611","0.123746613455735","0.176517847463616","-5.3133536262246"
"ILF2","-0.186370370370371","9.82722222222222","-1.57387838407038","0.123784040484746","0.176550050783762","-5.31359343030738"
"TCF12","-0.248407407407407","9.76047222222222","-1.57317216594557","0.123947516167977","0.176762004823045","-5.31463991701634"
"RGL2","0.168592592592593","9.39622222222222","1.57299398497522","0.123988789237433","0.176799655326209","-5.31490388383931"
"AGXT","-0.323925925925925","5.84427777777778","-1.57276259458311","0.124042404147853","0.176854893320902","-5.31524663888729"
"RPS6KA1","-0.262074074074075","7.41488888888889","-1.57267485622918","0.124062738707718","0.176862673912621","-5.31537659282826"
"ERC2","-0.209592592592591","5.90969444444444","-1.57225149653413","0.124160896098108","0.176981382831452","-5.31600356419386"
"ST3GAL2","-0.135481481481481","5.75494444444444","-1.57210346649768","0.124195232228051","0.177009102113304","-5.31622275330035"
"SMNDC1","0.176740740740742","9.54911111111111","1.57200681050842","0.12421765610848","0.177019838865693","-5.31636586274773"
"FNBP1","0.147074074074076","9.97330555555556","1.57183171178767","0.124258286814889","0.177035381245241","-5.31662509536558"
"RHBDD3","0.165111111111113","7.30794444444444","1.57183145536237","0.12425834632489","0.177035381245241","-5.31662547498318"
"ITGB1BP1","-0.22837037037037","8.55905555555556","-1.5711770412528","0.124410295056902","0.177230627637682","-5.31759410725018"
"OSTM1","-0.216222222222221","7.73605555555556","-1.5707218528882","0.124516074298425","0.177323995658111","-5.31826764690315"
"MMUT","-0.179222222222223","10.3645833333333","-1.57069507027329","0.124522300464798","0.177323995658111","-5.31830727166425"
"TMEM14A","-0.171703703703701","11.3785555555556","-1.57058751345639","0.124547306788455","0.177323995658111","-5.31846639554382"
"DNAJC24","-0.152888888888887","9.12577777777778","-1.57057946963081","0.12454917709396","0.177323995658111","-5.31847829551934"
"SEPTIN7","-0.176185185185185","11.1721944444444","-1.57057413475336","0.124550417542499","0.177323995658111","-5.31848618786777"
"PDS5B","-0.167518518518516","8.34558333333333","-1.5702857072053","0.12461749670095","0.177398251799892","-5.31891284889569"
"TPST1","0.198555555555556","8.47647222222222","1.56957042803815","0.124783974496165","0.177613632839585","-5.3199706408549"
"PTS","-0.204444444444446","10.2393333333333","-1.5695072942124","0.124798677246724","0.177613632839585","-5.32006398616276"
"GPNMB","-0.339444444444443","10.9274166666667","-1.56926338992278","0.12485549143252","0.177673220271701","-5.32042457528298"
"LGALS2","-0.593962962962964","7.82063888888889","-1.56916621576615","0.124878132670275","0.177684170099848","-5.32056822428927"
"PAFAH2","-0.131592592592591","6.51963888888889","-1.56900512653046","0.124915673229173","0.177716314426568","-5.3208063394593"
"C6orf62","-0.18174074074074","9.12758333333333","-1.56847772627128","0.125038643651696","0.177869976753782","-5.32158577000056"
"HNRNPUL1","-0.109074074074073","7.75430555555556","-1.56803094345827","0.125142893789886","0.177996975517368","-5.32224587861882"
"IPPK","-0.102888888888887","7.01005555555556","-1.56682914806565","0.125423664520821","0.178374987896103","-5.3240206787532"
"HRH1","-0.286407407407406","6.95475","-1.56630640651583","0.125545949759638","0.178527541954854","-5.32479228646629"
"MELK","-0.359296296296295","6.38352777777778","-1.56610362692763","0.125593412102975","0.178573673374018","-5.32509154438065"
"SLC39A4","-0.417333333333331","8.16055555555556","-1.56599115859225","0.125619742570788","0.178589751217594","-5.32525750818178"
"MTIF2","-0.138370370370369","9.33955555555556","-1.56566334501078","0.125696513996317","0.178677527010429","-5.32574118641801"
"ELP3","0.165444444444446","8.17575","1.56553573127832","0.125726410428958","0.17868124221922","-5.32592945231699"
"ARNT","-0.112037037037035","6.81919444444444","-1.56546960449062","0.125741904405382","0.17868124221922","-5.32602700250869"
"THY1","-0.395629629629628","8.99572222222222","-1.56545972769272","0.125744218742092","0.17868124221922","-5.32604157244419"
"NOLC1","-0.128962962962962","6.47772222222222","-1.56532244369254","0.125776390777444","0.178705597413918","-5.32624408105619"
"MAPKAP1","-0.172814814814815","7.73538888888889","-1.56512633379174","0.125822360025649","0.178749547799345","-5.3265333371772"
"FRK","-0.193037037037036","4.54377777777778","-1.56494481860914","0.125864920316859","0.178788645325226","-5.32680103822851"
"ATP6V0A2","-0.237592592592591","6.47158333333333","-1.5644335979509","0.125984850092143","0.178937622209725","-5.32755484713011"
"PPP1R3D","-0.109592592592592","6.49236111111111","-1.56411897295804","0.12605870551376","0.179021131423674","-5.32801866300886"
"GPR161","0.120555555555556","6.15875","1.56405399216974","0.126073963544021","0.179021414072064","-5.32811444661318"
"GNG5","0.182888888888889","7.93372222222222","1.56342169883253","0.126222509373038","0.179210938902028","-5.32904628357791"
"DENND2B","0.211111111111111","8.56155555555556","1.56316490839068","0.126282878070156","0.179275239371628","-5.32942463200527"
"TMEM80","-0.165074074074074","8.08263888888889","-1.56304147791467","0.126311903577475","0.179295033997496","-5.32960647190218"
"SEL1L3","-0.358888888888887","7.21361111111111","-1.56277986050597","0.126373442528827","0.179332637078334","-5.32999184954065"
"EXTL3","-0.102185185185185","6.66169444444444","-1.56274458202584","0.12638174276573","0.179332637078334","-5.33004381246325"
"PRPF18","0.190851851851853","8.04191666666667","1.56271520665944","0.126388654468815","0.179332637078334","-5.33008707969585"
"PPP2CA","-0.115111111111112","11.2968888888889","-1.56267236424431","0.126398735370067","0.179332637078334","-5.33015018138318"
"PGGHG","-0.18874074074074","6.75433333333333","-1.5625782644006","0.126420879526129","0.179342651050909","-5.33028877372858"
"IQGAP2","-0.226518518518518","11.5428888888889","-1.56240757856188","0.126461054386027","0.179378238222299","-5.33054014495763"
"CCL20","-0.493666666666666","6.26241666666667","-1.56128813066384","0.126724798568138","0.179730900188263","-5.33218817341947"
"RUFY1","0.109074074074074","9.64202777777778","1.56091411687502","0.126813016121854","0.179834562287559","-5.33273855805385"
"SRSF9","-0.111370370370367","11.2895833333333","-1.56058070838778","0.126891698111075","0.17992467881017","-5.33322909195206"
"TONSL","-0.17885185185185","5.63608333333333","-1.56048579414653","0.126914104407171","0.179934987858372","-5.33336871961913"
"IGHA1","1.15066666666667","5.61211111111111","1.56035887647709","0.126944070718457","0.179956011531245","-5.3335554156626"
"RRS1","-0.17511111111111","8.56155555555556","-1.56006213443979","0.127014156309031","0.180033896530554","-5.33399187157674"
"OLFML3","-0.417518518518519","7.59152777777778","-1.55994623812329","0.127041537613843","0.180051239765541","-5.3341623151232"
"C1QL1","-0.390518518518519","8.18466666666667","-1.55913371204166","0.127233636644853","0.180301999336514","-5.33535694907644"
"SDHB","-0.190222222222222","8.87433333333333","-1.55874700743204","0.127325144610975","0.18041016914604","-5.33592531806528"
"MALT1","-0.16622222222222","6.93544444444444","-1.55815887094693","0.127464420517476","0.180578735515432","-5.33678950956397"
"CTSL","0.17662962962963","11.8884722222222","1.55811636550847","0.127474490952684","0.180578735515432","-5.33685195479255"
"CFAP410","-0.183148148148147","7.71019444444444","-1.55802683229588","0.12749570536509","0.180587268602429","-5.33698348417473"
"THOC2","-0.177185185185184","8.43744444444444","-1.55761093131053","0.127594288304083","0.180694083058248","-5.33759437941764"
"ACP5","-0.489111111111111","8.54172222222222","-1.5575804475884","0.127601516426143","0.180694083058248","-5.33763914973597"
"NRAS","0.251925925925929","7.44616666666667","1.55731408347285","0.127664689217453","0.180762008744293","-5.33803031617429"
"ADO","-0.161296296296294","9.05236111111111","-1.55721893521616","0.127687261378439","0.180772438164449","-5.33817003099205"
"CHP1","-0.141851851851851","8.56305555555556","-1.55663334609149","0.127826252607012","0.180947665038362","-5.33902973968672"
"ENDOG","-0.266259259259257","7.86975","-1.55648197203201","0.127862201557392","0.180977003466398","-5.33925192715059"
"FZD2","-0.364185185185184","9.48152777777778","-1.55610935847038","0.127950726222945","0.181080742064091","-5.33979877005994"
"BMPR2","0.298962962962963","6.93633333333333","1.55590053520339","0.128000359631742","0.181129422128574","-5.34010518617146"
"WBP11","-0.172222222222221","8.65638888888889","-1.554984791347","0.12821819873366","0.181416085044722","-5.34144847354694"
"HELZ","-0.22674074074074","7.3615","-1.55474037309031","0.128276392104464","0.181476823674624","-5.34180688868703"
"MYH10","-0.184962962962961","10.1633888888889","-1.55448292526398","0.128337710757802","0.181525351686793","-5.34218435690657"
"WBP4","0.158629629629629","7.24763888888889","1.55446813899804","0.128341233254332","0.181525351686793","-5.34220603476064"
"KDSR","-0.167740740740741","9.41797222222222","-1.5539697857681","0.128460000446052","0.181671720830677","-5.34293655475758"
"DMAC2","0.123925925925926","10.0483888888889","1.55322379833585","0.128637949606043","0.181901741990799","-5.34402968938427"
"DCTN2","-0.143000000000002","11.4296388888889","-1.55252649823448","0.128804464842438","0.182115542108337","-5.34505106308302"
"ABI1","-0.214370370370371","9.16911111111111","-1.5507605636374","0.129226948896287","0.182691160480326","-5.34763592226158"
"C1QTNF1","-0.211925925925926","7.5125","-1.55063587434951","0.129256821941062","0.182711664593977","-5.34781833657603"
"STIL","-0.151666666666667","6.08447222222222","-1.55017808254768","0.129366547469791","0.182845026313266","-5.34848795302179"
"SELENOT","-0.221555555555553","9.43638888888889","-1.54932949287158","0.129570140038145","0.183111011028706","-5.34972873375425"
"CELF1","-0.178333333333333","6.53680555555556","-1.54910255749777","0.129624629901474","0.183166242751542","-5.35006045023251"
"VAMP1","-0.163999999999999","6.63477777777778","-1.54803214869766","0.129881897143792","0.183507962116163","-5.35162451478236"
"ELOVL6","-0.158111111111111","5.66741666666667","-1.54788065869884","0.129918340249893","0.183537638608524","-5.35184579283521"
"STRADA","-0.108703703703703","9.58813888888889","-1.54780948002816","0.129935466156036","0.183540021585427","-5.35194975535451"
"NOTCH4","0.260185185185186","8.06080555555556","1.54758227128995","0.12999014578359","0.183595444110172","-5.35228158497812"
"TCN2","-0.337037037037037","9.02366666666667","-1.54741950318718","0.130029328663951","0.183628968776081","-5.35251927520593"
"MAN2A1","0.316814814814815","7.17394444444444","1.54726267821446","0.130067089879702","0.183651802430258","-5.35274826589419"
"ZNF804A","-0.564592592592593","8.53277777777778","-1.54722404158945","0.130076394386168","0.183651802430258","-5.35280467869609"
"GNE","-0.187481481481481","8.92938888888889","-1.54690232042271","0.130153892422059","0.18373939830346","-5.3532743712341"
"PPP1CC","-0.125814814814813","11.0493055555556","-1.54680943118249","0.130176275043666","0.183749175696877","-5.35340996766939"
"PTGER4","-0.217259259259258","9.3445","-1.54591293396204","0.130392454969671","0.184032471171726","-5.35471827471311"
"DKKL1","-0.13411111111111","6.14552777777778","-1.5454186591398","0.130511767418791","0.184178999415312","-5.35543931157046"
"RPS3","0.16551851851852","12.9123611111111","1.54438066723479","0.13076261377234","0.184477904652222","-5.35695285050461"
"C6","-0.33","6.70061111111111","-1.54435990769586","0.130767634590183","0.184477904652222","-5.35698311172487"
"CXCL2","-0.513481481481479","5.81966666666667","-1.54434959120323","0.130770129753051","0.184477904652222","-5.35699814996317"
"PRLH","-0.146555555555555","5.59975","-1.54397763524051","0.130860117247296","0.184582946587073","-5.35754028707498"
"POFUT1","0.111666666666667","6.52641666666667","1.54382953860612","0.130895960236649","0.184611599868701","-5.35775611044666"
"GC","-0.381333333333333","4.70755555555556","-1.54223043399154","0.131283486882516","0.185136191228868","-5.36008534879084"
"VTI1B","-0.152888888888887","10.9904444444444","-1.54208972233585","0.13131763113646","0.185162376817724","-5.360290206198"
"CCDC51","-0.16662962962963","8.91636111111111","-1.54049350152654","0.131705461937421","0.185687207247635","-5.36261293926388"
"MTERF4","-0.150518518518519","6.67211111111111","-1.54012471167988","0.131795197245735","0.185791687994462","-5.3631492809942"
"CLEC2B","-0.300407407407406","9.14802777777778","-1.53992470705537","0.131843883708052","0.185838284268594","-5.36344010623107"
"LBHD1","-0.180481481481481","7.71930555555556","-1.53958296922273","0.13192710534526","0.185933542186657","-5.36393694774306"
"MED4","0.21488888888889","8.91261111111111","1.53948554023906","0.131950839469885","0.185944947797296","-5.36407857879087"
"TNMD","-0.276407407407407","5.16313888888889","-1.5390886844025","0.132047550822652","0.186059177928136","-5.36465540063006"
"PSMD8","-0.194481481481482","9.67402777777778","-1.53892994522982","0.132086250576786","0.186086443254221","-5.36488608811606"
"NAP1L4","0.113296296296298","8.96952777777778","1.53888090640426","0.132098207824897","0.186086443254221","-5.3649573494875"
"LSM1","0.137000000000002","10.4913055555556","1.53826404120836","0.132248693942379","0.18627635942974","-5.3658535839828"
"CROT","-0.109148148148147","9.03080555555556","-1.53812433677451","0.132282794427066","0.186283574808395","-5.36605651459281"
"PCYOX1L","-0.177666666666666","8.23319444444444","-1.53811466146796","0.13228515633685","0.186283574808395","-5.36607056806176"
"LIMS1","-0.150407407407406","9.22630555555556","-1.53785949300967","0.132347459634075","0.186349236068919","-5.36644117442646"
"TMEM30A","-0.205370370370368","9.80341666666667","-1.53735045192416","0.132471820422402","0.18650225025835","-5.36718034336246"
"SUPT4H1","-0.111703703703702","9.13166666666667","-1.5361480103792","0.13276595539943","0.18687936475902","-5.36892553027698"
"ANXA6","0.189703703703704","9.36927777777778","1.53612690253829","0.132771123381114","0.18687936475902","-5.36895615481186"
"ZNF22","0.127296296296296","9.42602777777778","1.53568357032406","0.132879704960428","0.186989991809993","-5.36959928241788"
"SEC61B","0.146925925925927","12.0689722222222","1.5356775556787","0.132881178567532","0.186989991809993","-5.36960800654389"
"NLGN4X","-0.146444444444444","4.44194444444444","-1.53492756307002","0.133065032232936","0.187226547897401","-5.37069562036164"
"COMMD8","-0.176074074074073","10.3941666666667","-1.53436883333422","0.133202132620792","0.187397272496565","-5.37150556704774"
"ADH1C","-0.237518518518517","4.78808333333333","-1.53390015598959","0.133317223714368","0.187536996274572","-5.37218477148911"
"ADAM15","-0.141333333333333","6.95788888888889","-1.53374795349097","0.133354616638666","0.187567402106065","-5.37240530312807"
"C2","0.283888888888891","7.50680555555556","1.5335861358215","0.133394381061023","0.187601135934395","-5.37263974538529"
"CHRNA6","-0.101296296296297","5.79902777777778","-1.53335823698663","0.133450400181251","0.187657719109855","-5.37296988940633"
"MDH1","-0.149703703703701","12.0661666666667","-1.53296467082095","0.133547186048614","0.187771608249074","-5.37353992442751"
"MID1","0.316296296296296","6.61011111111111","1.53188277185148","0.133813537847967","0.188123857371882","-5.37510626534668"
"TMEM254","0.125925925925926","5.71233333333333","1.53169113311196","0.133860761741233","0.188167993876295","-5.37538361256872"
"MAP1S","-0.185296296296294","6.54602777777778","-1.53162691611825","0.133876589182849","0.188167993876295","-5.37547654312069"
"BFSP1","0.217592592592592","6.72275","1.53141395214692","0.133929088784161","0.188219530377835","-5.37578470580353"
"DPAGT1","-0.164259259259257","8.51325","-1.53060399415814","0.134128909816779","0.188478070910386","-5.37695638452365"
"CFLAR","0.183592592592591","7.97947222222222","1.53041533757408","0.134175486823194","0.188521237129669","-5.37722921516563"
"MORF4L2","0.0945925925925945","12.4693888888889","1.52950451104527","0.134400541747219","0.188815131209044","-5.37854601360538"
"NANS","0.200296296296298","8.08677777777778","1.52922315194771","0.134470123709228","0.188890562525736","-5.37895263983031"
"DOCK9","-0.13211111111111","6.87825","-1.52863118106789","0.13461661656657","0.189074000205976","-5.37980795350299"
"MSRB2","-0.153999999999999","10.1051666666667","-1.52840834220638","0.134671794898801","0.189129155080561","-5.38012984829069"
"WNT4","-0.252925925925925","5.32730555555556","-1.52724218546654","0.134960849773477","0.189512707548676","-5.3818137079035"
"EIF4ENIF1","-0.14911111111111","9.08416666666667","-1.52590598498996","0.135292665914132","0.189956207911563","-5.3837417066732"
"WDR60","0.173703703703704","8.09016666666667","1.52578340071022","0.135323139824477","0.189976557183914","-5.38391850852855"
"IL17RA","0.165037037037038","7.51466666666667","1.52571136582708","0.135341049949812","0.189979265769674","-5.3840223977422"
"ARPC4","0.104074074074075","8.3855","1.52523287106556","0.135460067047046","0.190123881588581","-5.38471237640016"
"ZNF468","0.15874074074074","5.85427777777778","1.52515595792948","0.135479205666495","0.190128296182657","-5.38482326559484"
"HSP90AA1","0.142037037037036","11.67475","1.52407385835142","0.135748699320561","0.190484010566906","-5.38638285511321"
"PAFAH1B1","-0.13125925925926","9.05055555555556","-1.52383130263224","0.13580916610951","0.190546366896005","-5.38673230755386"
"CRK","0.228000000000002","8.39822222222222","1.52364788917614","0.135854903662264","0.190562480376823","-5.38699652055547"
"TNFSF10","-0.316666666666666","10.3930555555556","-1.52360097217195","0.135866605274908","0.190562480376823","-5.38706410150576"
"CCDC25","-0.114740740740738","9.19405555555556","-1.52359241259185","0.135868740214834","0.190562480376823","-5.38707643083652"
"PMEPA1","0.289555555555558","8.45972222222222","1.52322787822047","0.135959687780709","0.190667543746262","-5.38760145415692"
"SMAD1","0.275888888888889","8.26747222222222","1.52265211393416","0.136103434576866","0.190846618335667","-5.38843047704179"
"IFI6","0.598074074074076","10.2676666666667","1.52236193522791","0.136175927560084","0.190925749125402","-5.3888481903758"
"ARPC5L","-0.113370370370369","9.96741666666667","-1.52227875384771","0.136196713801003","0.190932374253104","-5.3889679173242"
"EHD4","-0.198740740740737","10.8935","-1.52145799327034","0.136401950666987","0.191197546224401","-5.39014896774203"
"SMIM7","-0.171370370370369","10.3769166666667","-1.52121625778618","0.136462445587787","0.191259791693894","-5.39049671081969"
"FAM120A","-0.121333333333332","9.52611111111111","-1.52006258520545","0.136751451684009","0.19164225599664","-5.39215562821917"
"ZC3HAV1","0.156370370370372","8.00538888888889","1.5199814003706","0.136771807745494","0.191648190768321","-5.39227232566906"
"CBFA2T3","-0.167666666666667","5.80136111111111","-1.51796215757209","0.137278889609961","0.192336056533084","-5.3951730729806"
"PCTP","0.184703703703704","8.95841666666667","1.51746563077046","0.137403810423355","0.192488392447896","-5.395885837795"
"NPRL2","-0.163888888888889","9.17241666666667","-1.51726682296189","0.137453853878265","0.192535809462096","-5.39617116888673"
"CNOT7","-0.215037037037036","7.97261111111111","-1.51674782971125","0.137584562556736","0.192696192233091","-5.3969158778922"
"H3-4","-0.0988148148148142","4.78833333333333","-1.5162538167036","0.137709072489827","0.192847856491821","-5.39762453336076"
"MIPEP","-0.183629629629628","7.83683333333333","-1.51596193407486","0.137782680368888","0.192928210156106","-5.39804313946935"
"WWP1","-0.240148148148147","8.77877777777778","-1.51522946964541","0.137967534410292","0.193164297381881","-5.39909329635062"
"RPL15","-0.113074074074072","13.2021944444444","-1.51462124782586","0.138121183992095","0.193356645701605","-5.39996498189772"
"VPS51","-0.202777777777778","10.6285833333333","-1.51446545320407","0.138160563028726","0.19338899956264","-5.4001882123856"
"ZBTB7B","-0.141370370370369","5.90030555555556","-1.513902582127","0.13830291068647","0.193565458234136","-5.40099455366794"
"GPR107","-0.172703703703704","8.53658333333333","-1.51336850997825","0.138438083825325","0.193711508569995","-5.40175939405474"
"NUDT18","-0.180666666666666","6.89583333333333","-1.51332833613896","0.13844825606291","0.193711508569995","-5.40181691703617"
"SLC16A4","-0.342814814814813","7.77644444444444","-1.513297169361","0.138456148075307","0.193711508569995","-5.40186154231133"
"PCCA","-0.315111111111111","9.71277777777778","-1.51277797807934","0.138587670047477","0.193872701991575","-5.40260481225137"
"SSR2","0.130444444444444","10.9488333333333","1.51255553546821","0.138644050007303","0.193928752381082","-5.40292319025119"
"ECE1","0.132333333333334","6.88491666666667","1.51238663015144","0.138686872755697","0.193965828625849","-5.40316491366147"
"ARFGAP1","0.140222222222223","7.80861111111111","1.51185649428785","0.138821347476437","0.194131064439463","-5.40392344552399"
"RSL1D1","-0.150518518518519","7.42944444444444","-1.5115157898925","0.138907825946436","0.194229150182454","-5.40441080990355"
"H2BC6","-0.129185185185183","6.06766666666667","-1.51015643393811","0.139253290632839","0.194689300134446","-5.4063543487146"
"RARRES2","-0.279185185185185","11.3945","-1.51003541239106","0.13928408017771","0.194709447924813","-5.40652730426335"
"MAD1L1","-0.232407407407407","6.73113888888889","-1.50979803293116","0.139344488600825","0.194767127277579","-5.40686651481153"
"FGR","0.396481481481483","8.44558333333333","1.50972596738903","0.139362832018606","0.194767127277579","-5.40696948571029"
