"","GSM909136","GSM909137","GSM909138","GSM909139","GSM909140","GSM909141","GSM909142","GSM909143","GSM909144","GSM909145","GSM909146","GSM909147","GSM909148","GSM909149","GSM909150"
"ZNF83",3.59743673233333,4.07210362053333,3.43093041633333,3.918082542,3.27671731873333,3.93418134466667,3.74664015386667,4.9761467266,4.44500599213333,4.53632783846667,3.7652675816,4.84487386686667,4.4637537394,4.52320969326667,4.53937521906667
"ZNF829",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28192717986667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF827",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27348992826667,2.27327344
"ZNF823",5.288533093,5.35826118453333,5.55876046746667,4.8222074286,6.01168413833333,5.67942752713333,5.914694598,4.8703687808,4.70597487746667,4.33720106506667,4.85972891933333,5.05457404926667,4.61933553126667,4.7115786062,4.92190257953333
"ZNF821",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF816 /// ZNF816-ZNF321P",2.27327344,2.27327344,3.07510417873333,2.27327344,2.27327344,2.281215637,2.27327344,2.27327344,2.27327344,2.27327344,2.57483572466667,2.27327344,2.27327344,2.2743696334,2.2753841218
"ZNF814",2.62985516426667,2.5555599356,2.646479301,2.6581573382,2.66217132053333,2.6666772438,2.83070627653333,2.80949035306667,2.662511527,2.7737012158,2.6631096858,2.616234183,3.09496190526667,2.64298172193333,2.66045421146667
"ZNF81",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF805",3.30203984106667,3.2529827026,3.0886544916,3.46850835466667,3.2498493468,3.26879076306667,3.29462648586667,3.22063613906667,3.2978306344,3.56481133393333,3.52347237006667,3.20349876406667,3.9833583922,3.37709801306667,3.25958700573333
"ZNF804B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF804A",2.27351490363333,2.2743843376,2.27390460566667,2.31282945473333,2.27461478933333,2.27482098066667,2.2746607627,2.27446699053333,2.27484360553333,2.274413647,2.27485395406667,2.2734037366,2.2739568833,2.27507767483333,2.311924384
"ZNF800",2.61886684806667,2.66764105346667,2.68190707106667,2.67143889266667,2.69704469266667,2.69761359893333,2.66805024846667,2.6549477588,2.6770835454,2.68568963566667,2.93385927273333,2.63166542926667,2.71701867006667,2.67143889266667,2.67369629413333
"ZNF80",2.63166542926667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3829764968,2.30473120966667,2.27327344,2.27327344,2.27327344,2.27327344,2.31106159513333
"ZNF8",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF793",2.3355396742,2.34673213106667,2.33876948546667,2.51203462406667,2.34664639546667,2.34321311626667,2.34176790393333,2.34321311626667,2.3412637826,2.34260757706667,2.35067341053333,2.43537407113333,2.33865539533333,2.52335824786667,2.34341832286667
"ZNF792",2.27327344,2.38605538486667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.32083241573333
"ZNF79",2.29221614713333,2.2994628548,2.3042461434,2.29953797673333,2.30079122526667,2.30295513633333,2.29825612073333,2.32831725206667,2.2977316704,2.29816761073333,2.30230043033333,2.28992921233333,2.29592093173333,2.30139258153333,2.29858363133333
"ZNF789",3.08714608286667,4.104784744,3.82618217586667,3.80850036413333,3.59440247966667,3.57332664613333,3.79995185413333,4.01906358346667,3.86801412333333,4.00458670046667,3.59624255273333,4.62459751713333,3.91970848186667,3.8274016466,4.3085496416
"ZNF788 /// ZNF788",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF787",4.1684231044,4.76169988873333,4.58608366833333,4.4651252318,4.35488111326667,4.80095141653333,4.08145638013333,4.49099187106667,4.7443004916,4.61507653446667,4.2348304726,5.40061638646667,3.78698117853333,4.2885620868,4.54275078046667
"ZNF786",3.3297383334,3.6728044972,3.41419918386667,3.30560631386667,3.30131415933333,3.4431617242,3.370651651,3.16935157686667,3.31863372606667,3.15197822506667,3.09816933253333,3.23811509806667,3.2498493468,3.22782375973333,3.3551853668
"ZNF785",2.29977551133333,2.55087077286667,2.30353408553333,2.3069873186,2.30889247816667,2.33750605426667,2.30543733293333,2.30686805573333,2.30511281886667,2.30574247076667,2.31103217736667,2.3846985768,2.3064419438,2.3096145778,2.30574247076667
"ZNF784",4.0657772992,3.84239842106667,3.86967488513333,3.84760323386667,3.8953099756,3.8669283658,3.8468457722,4.32606653806667,3.52839710333333,3.89700453673333,4.07057614373333,4.6892644522,3.59057263986667,3.87376268213333,3.8873209022
"ZNF783",2.27353232046667,2.2744423588,2.27398442073333,2.27433270826667,2.27468543693333,2.274892115,2.27472689193333,2.27455603106667,2.274892115,2.27445556673333,2.27492578746667,2.27342070293333,2.27402086413333,2.2751621688,2.2741362242
"ZNF781",2.27327344,2.27882380133333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF780B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF780A",2.310611466,2.3198633178,2.31394446566667,2.32127787446667,2.5350884994,2.32839111,2.31673851306667,2.31909584233333,2.31598547113333,2.3170401394,2.32351585106667,2.31616319333333,2.3151968374,2.46327412406667,2.3178561122
"ZNF778",2.2734055452,2.27408080066667,2.27359750406667,2.27387879786667,2.2741141946,2.27448601793333,2.2742869434,2.2741246968,2.27444860026667,2.27408628546667,2.27439165786667,2.2733282562,2.27363066453333,2.27459090126667,2.27375929793333
"ZNF777",2.39841623133333,2.45581115893333,2.45199809833333,2.45531511126667,2.46411061766667,2.51144168853333,2.50361093626667,2.45081868093333,2.45624449,2.45453909713333,2.4790115224,2.41945647253333,2.44015718933333,2.45969475,2.45581115893333
"ZNF776",6.52972441386667,6.90514791113333,6.66668154846667,6.73554930173333,6.58292368706667,6.77933657393333,6.78280895986667,6.95744176273333,6.72459936186667,6.7435622784,6.68189334253333,6.70326147506667,6.78677564406667,6.71645047553333,6.2102451542
"ZNF775",2.27925496693333,2.282183601,2.28454200126667,2.28246119126667,2.28346873253333,2.28266537526667,2.33688296773333,2.28208544446667,2.33346351913333,2.2818495762,2.28409236113333,2.2780529384,2.28096412893333,2.28378470366667,2.28192717986667
"ZNF771",2.90701715633333,2.88646889553333,2.88618148286667,2.88576026786667,2.91221791433333,2.9013667434,2.88646889553333,2.87251746543333,2.90889691836667,2.90538133236667,2.897572989,2.84083791726667,2.85596998233333,2.89161043166667,2.88920812293333
"ZNF770",4.36361160873333,4.24264568053333,4.26919858306667,4.26986209586667,4.28405411253333,4.41280025126667,4.262523319,4.2445504062,4.33274026466667,4.314975412,4.28344709,4.25492710653333,4.2525315876,4.57868876653333,4.2803150534
"ZNF77",2.2788068742,2.28164987753333,2.64876293713333,2.2817764306,2.28291313093333,2.30751636966667,2.28157034426667,2.28153212906667,2.2813868664,2.2812453888,2.28346873253333,2.27763332233333,2.2803644922,2.28312220166667,2.28131409333333
"ZNF767P",2.3610562868,3.83408614253333,2.4755822644,2.78439695286667,3.44997733786667,2.60343445686667,2.476226663,2.477680295,2.4207536894,2.48301567926667,2.32249404546667,2.5885318832,2.39832551046667,2.48412490966667,2.4821073238
"ZNF766",5.92112447046667,5.7957164592,5.50338669273333,5.57704643366667,5.71972029893333,6.02497619273333,5.8858718184,5.8199108396,5.36241015753333,5.7106684358,5.69794938986667,6.19237495333333,5.18009728273333,5.75529902986667,5.3907613464
"ZNF765",5.3888588846,5.1164866244,5.3619406944,5.12715976633333,5.4042290672,5.32820818246667,5.4054371072,5.31983945893333,5.54096050366667,5.4160756092,5.56196091966667,5.1806380442,5.50161709366667,5.46789982206667,5.39024771953333
"ZNF764",2.61026681706667,2.60862547493333,2.58095320346667,2.60458319806667,2.62476583793333,2.60820539613333,2.59316576266667,2.59854343106667,2.61108715713333,2.61278547206667,3.05343413053333,2.56129739133333,3.06774252926667,2.60894095713333,2.6585770078
"ZNF763",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.287839488
"ZNF76",4.33829072,4.3108279286,4.34294177153333,4.24038682006667,3.96204284346667,4.32981104553333,4.31891177526667,4.30205935,4.3907673724,4.3771750728,4.2584485452,4.2221128354,4.30368765166667,4.51614426693333,4.39204580006667
"ZNF75D",3.0520403198,3.19304166226667,3.03904048806667,3.0249414716,3.05607014173333,3.04508534566667,3.0234537472,3.0099106142,3.0523886554,3.05732802326667,3.03374896453333,3.03374896453333,2.90560378006667,3.036514342,3.02052627593333
"ZNF750",2.27327344,2.27327344,2.27327344,2.27327344,2.27367585326667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2733907156,2.27327344,2.27327344
"ZNF749",2.27400195693333,2.27535543886667,2.313517082,2.275275362,2.27594895173333,2.27572041006667,2.27555338006667,2.27556467433333,2.27577283506667,2.2942644788,2.27633488666667,2.27367585326667,2.38858524673333,2.2764501512,2.27598891566667
"ZNF747 /// ZNF768",4.4956226958,4.995313438,4.48176211253333,4.14377584126667,4.81414370846667,4.7975434534,4.543856522,4.2348304726,4.83760659673333,5.14893426606667,4.37787172893333,4.93402650226667,5.093563174,5.045697713,4.9520084
"ZNF747",4.01682227846667,3.80670571373333,3.39552203333333,3.34818239766667,3.51413081046667,3.81965631593333,4.08566596313333,4.044641255,3.5622847002,3.8374129418,3.77675072266667,3.35822703846667,3.21912366746667,3.6504983346,3.43694026653333
"ZNF746",3.68706000413333,4.5504022532,4.19005745366667,4.10267112486667,4.31891177526667,4.31028472173333,4.21584568873333,4.37262633533333,3.89925918393333,4.147865108,4.50542362053333,4.38845870686667,4.71032554786667,4.314975412,4.72530786613333
"ZNF740",2.7672685888,2.6953462342,2.8801855478,2.7629228274,2.788734441,2.77097757753333,2.75656686713333,2.7479349738,2.76078753946667,2.77310733573333,2.7656276686,2.73284710353333,2.72648685713333,2.75935288133333,2.96108589146667
"ZNF74",2.28271930986667,2.28674039033333,2.28546266493333,2.2867160594,2.28817888933333,2.32184095253333,2.28647751813333,2.2870637502,2.45688053693333,2.28582725573333,2.28751460046667,2.2810473832,2.28482589586667,2.29468944606667,2.28619251826667
"ZNF738",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF721",5.9410031466,5.95298185233333,6.00896843806667,5.90764945693333,5.89051210306667,6.1058804516,5.99657968373333,5.65891010113333,6.31021290433333,6.19201164266667,5.96142330733333,6.01168413833333,5.59113648873333,6.5615512554,6.0128057862
"ZNF717",2.93256123233333,2.27327344,2.27327344,2.27327344,2.2752672746,2.27327344,2.5552075304,2.27327344,2.30208762593333,2.295286614,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF713",2.28723490213333,2.7532380696,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF711",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.31300199806667,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF710",2.42181859473333,2.4191635208,2.41223857093333,2.41774490653333,2.4244187742,2.41774490653333,2.41360337066667,2.41680322393333,2.41664736846667,2.41596417553333,2.42374602506667,2.794733729,2.4040754516,2.4178926758,2.41644755266667
"ZNF71",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF709",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF708",2.7665125866,2.744851013,3.30475808713333,2.76125019566667,2.8928891882,3.21040633133333,2.76003839073333,2.70294926126667,2.77488217346667,2.79185587993333,2.76518155466667,2.66197935106667,2.72437295273333,3.09989954206667,2.75672184773333
"ZNF706",5.181869096,5.85535312513333,5.61758947373333,5.53487516646667,5.63345079506667,5.65444783286667,5.84452919246667,5.48452605246667,5.52513077253333,6.10357674986667,5.2467385514,5.27320439913333,5.50626561513333,5.7373446296,5.48746403033333
"ZNF704",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF701",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.31698342226667,2.27327344,2.27327344,2.3608213042,2.28476576146667,2.35416094313333,2.27327344
"ZNF700",4.2879384818,4.77321173426667,3.86375416093333,4.3447512402,4.38845870686667,4.00821062793333,4.17985410366667,4.38689347726667,4.41653118386667,4.80443989413333,4.4709502118,5.1659532096,4.50542362053333,4.48799971393333,5.1917660512
"ZNF70",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2756243374,2.27327344
"ZNF7",4.995313438,4.693825557,4.74898600613333,4.85729984606667,4.3970062852,4.6427214998,5.1086030894,4.9162412374,5.00344968313333,4.87193408453333,4.69290870686667,5.5992537102,4.9063628738,5.06981587913333,5.21313029206667
"ZNF697",3.0429435086,3.051514152,3.03314657873333,3.0155045126,3.04699471406667,3.04044910386667,3.01701996193333,3.00618818846667,3.08244351026667,3.0493525534,3.0291278434,3.0927135568,3.01055801646667,3.1358395892,3.01257614206667
"ZNF696",2.514873156,2.521656216,2.5139370246,2.52280606266667,2.5374999876,2.52452076226667,2.5134424488,2.5139370246,2.5281902228,2.5537816824,2.5344756724,2.73144398686667,2.50153223813333,2.52713973466667,2.5263844196
"ZNF692",3.31914950593333,3.8044293098,3.3499867854,3.8632612006,3.09862222553333,3.5423042314,3.50205700893333,3.7137437858,3.58021688546667,3.81798139273333,3.4300738514,3.86967488513333,3.30881877846667,4.3348676832,3.64497730853333
"ZNF691",3.68816300353333,3.84420074553333,3.77090764673333,3.63796481386667,4.54531896626667,3.64425908106667,3.61111284593333,3.9420968892,3.67980218193333,3.67980218193333,3.495862733,3.59113046073333,2.48311925593333,3.6487162522,3.676516686
"ZNF689",5.01501125213333,5.0996809556,4.83330724766667,4.96928206913333,4.560286758,4.96630323673333,5.04892609353333,4.94766003026667,4.5538157866,5.5449132878,5.18835631053333,5.85253405813333,4.96700417013333,4.99855712766667,4.208202716
"ZNF688",2.52404661633333,2.5624774684,2.521656216,2.531118593,2.54681954146667,2.5336721516,2.52092326413333,2.52404661633333,2.5367224094,2.53637948206667,2.54281239033333,2.49278709493333,2.5097411116,2.53562609146667,2.5358441712
"ZNF687",3.13371089686667,3.0717935054,3.09989954206667,3.08552939666667,2.77667240846667,3.10016663006667,3.12218338373333,3.0660823296,3.11374396013333,3.14806335473333,3.09380771366667,3.0429435086,3.05343413053333,3.09330020326667,3.0876413778
"ZNF684",5.16984765106667,5.1990723702,5.80877740393333,5.497529607,4.61507653446667,5.109101004,5.0874655024,4.66169491666667,5.22127980673333,5.30338827066667,5.50626561513333,5.21526453253333,5.0087706662,5.16171680233333,5.18740885913333
"ZNF683",3.8220370532,3.76650221526667,3.79995185413333,3.7884237406,3.82327170106667,3.98480109866667,3.76756122286667,3.9523104892,3.8351816318,4.28344709,3.8036463224,3.74863433533333,3.8239830404,3.5595154066,3.42170921966667
"ZNF682",2.31008579433333,2.3190211182,2.75935288133333,2.31883117533333,2.32141593886667,2.351387604,2.316071761,2.4522312708,2.3094453986,2.31658336633333,2.32288788893333,2.476226663,2.3145058286,2.32127787446667,2.31747005226667
"ZNF681",2.27327344,2.27327344,2.27327344,2.27401538106667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF680",6.0349891194,6.143254838,6.50215782166667,5.08171750806667,6.08239285486667,6.1082709354,6.38450605753333,5.75435969433333,6.28156180193333,6.05633037453333,6.52575507246667,5.42248330473333,5.5243820014,6.1333375996,6.04112239066667
"ZNF678",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27445556673333,2.27327344,2.27327344,2.27327344
"ZNF677",2.27327344,2.27327344,2.27327344,2.27744016593333,2.47706884246667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF675",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF674-AS1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2788068742,2.27327344
"ZNF674",2.27327344,2.33750605426667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2914273584,2.27327344,2.27327344,2.27327344
"ZNF672",3.60456422486667,3.5485513282,3.58766641913333,3.57399852166667,3.6030150528,3.58154955173333,3.58355028893333,3.5617139856,3.61559337866667,3.61519089713333,3.57448429626667,3.53438899733333,3.5327623398,3.58908084373333,3.57259013706667
"ZNF671",3.39490396526667,3.33770623186667,3.35677249506667,3.36115807553333,3.27043892293333,3.5240067376,3.3413619086,3.64140985553333,3.3871060174,3.3877149674,3.3551853668,3.55465236126667,3.1412850258,3.37260567733333,3.353837363
"ZNF670 /// ZNF670-ZNF695 /// ZNF695",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2838125418,2.27327344,2.27327344,2.31106159513333,2.27327344
"ZNF670",2.69966184173333,2.6907961476,2.69011688073333,2.7173766012,2.75356982033333,2.69966184173333,3.01883762833333,2.68848664186667,2.69841764746667,2.70951453413333,2.70143190933333,2.65461643353333,2.66197935106667,2.69208109806667,2.8159554926
"ZNF669",2.3517293064,2.36251881026667,2.3561366626,2.3603352396,2.36470880073333,2.3605665214,2.3570864048,2.36015642273333,2.48645355873333,2.35837839433333,2.3692728942,2.3403688706,2.50068448753333,2.36171780633333,2.35926493133333
"ZNF668",2.27341855346667,2.28336418006667,2.2736461544,2.277027716,2.27419927333333,2.27455603106667,2.27434699386667,2.27417920546667,2.27452511326667,2.27412981826667,2.27445556673333,2.27333757746667,2.27366230866667,2.2746694418,2.2737927338
"ZNF667",2.27327344,2.27327344,2.27327344,2.296933747,2.27327344,2.29125441966667,2.597012342,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF665",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF664",9.23960875146667,9.1079080608,9.42892714346667,9.39272289773333,9.49308944866667,9.27143487326667,9.2171883348,9.3631696272,9.3469723184,9.30238292473333,9.1350865476,9.16649641766667,8.94400068946667,9.41095004746667,9.31343544193333
"ZNF662",2.42627292473333,2.434288838,2.42794547073333,2.43707912373333,2.4443359448,2.41141817046667,2.5584406796,2.41209536553333,2.43267782586667,2.43406304126667,2.44290421746667,2.64231810913333,2.70294926126667,2.43681911513333,2.43501255466667
"ZNF660",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF655",3.74729581026667,4.2952742582,4.3076393516,4.32754374253333,4.3205466272,4.27867623813333,4.20890777686667,4.22733279526667,4.3756176032,4.38997858773333,4.36110988006667,4.2952742582,4.86370711286667,4.87759535233333,4.58093126186667
"ZNF654",4.59951703146667,4.54662048073333,4.0876752594,4.585346061,4.6550930628,4.57803136093333,4.55881409786667,4.2879384818,4.7538121708,4.6439864902,4.595042384,4.58023636506667,4.47237112633333,4.59388856633333,4.92003369006667
"ZNF653",2.27347796233333,2.27428182826667,2.27379698273333,2.27414411286667,2.2744703272,2.27472689193333,2.27454852833333,2.2743541352,2.27473874893333,2.2743100858,2.27469071526667,2.27338018173333,2.27384218033333,2.274892115,2.27558402026667
"ZNF652",5.80950388113333,5.50395365766667,5.27010287093333,5.864803216,5.50161709366667,5.4905003948,5.2079334666,5.4986900536,5.25826989286667,6.01936983046667,5.69906394813333,5.8910884814,5.3526849282,6.0703842384,5.41388006606667
"ZNF649",3.44363128706667,2.8546132512,2.8546132512,2.86310742233333,2.897764897,2.8715306628,2.859255666,2.8456366442,2.8755433654,2.87495635553333,2.8627735712,2.81198306853333,2.82057785366667,2.85873811006667,2.85873811006667
"ZNF646",2.27327344,2.30443758026667,2.27412981826667,2.54124550346667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.78262848093333,2.27327344,2.27327344,2.27327344
"ZNF645",2.27525946493333,2.27732068046667,2.27646338993333,2.27725381846667,2.27818012353333,2.2776964196,2.2771691336,2.27744016593333,2.2775232248,2.27713647293333,2.27867680093333,2.27477040306667,2.2764770786,2.27327344,2.2770852124
"ZNF644",5.77849061546667,5.67640681286667,6.30482204666667,5.67206216186667,6.3086037806,5.99008215086667,5.62550896326667,5.7357903232,6.56968842873333,6.03322417213333,6.45531970206667,6.01721322486667,6.16315058366667,6.16829765013333,6.1247407132
"ZNF641",2.27327344,2.27327344,2.27327344,2.27327344,2.33001107973333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF639",5.2674285794,5.4795224498,5.42892624246667,5.352264225,5.39828186893333,5.46789982206667,5.37308632713333,5.10182667213333,5.41388006606667,5.39716939013333,5.61287730106667,5.15229135046667,5.34688635173333,5.29927616013333,5.367076098
"ZNF638 /// ZNF638-IT1",7.29885106733333,7.37365048173333,7.36815001866667,7.2559921812,7.67077808806667,7.62145400886667,7.36815001866667,7.12511116133333,7.3685683404,7.5443805834,7.57429140113333,7.64889960926667,7.39166286086667,7.58801796346667,7.39684267413333
"ZNF630",2.3043692394,2.31124689433333,2.3082382814,2.3123701118,2.50445843873333,2.31856613646667,2.31041309546667,2.3122788692,2.30986544426667,2.31041309546667,2.31573024653333,2.29953797673333,2.30850076486667,2.3145058286,2.3110027596
"ZNF629",3.36989272413333,3.54038625253333,3.32667713586667,3.41580644373333,3.3514114158,3.4322786184,3.33260773113333,3.31863372606667,3.3648953432,3.3839924922,3.41708168986667,3.8379617628,3.29015945786667,3.04554070853333,3.333267527
"ZNF628",2.32001391446667,2.32903299226667,2.45507074873333,2.32839111,2.32508623666667,2.32637077193333,2.32588955406667,2.3286534106,2.32515359033333,2.34756576726667,2.333904376,2.31289210486667,2.3243184424,2.34111164733333,2.3270631224
"ZNF627",5.33903008833333,5.63935812313333,6.0399579738,5.43559019426667,6.10303794873333,5.9414481834,5.74371681253333,5.15162827113333,5.28035376633333,5.39024771953333,5.35003799953333,5.28402818366667,5.37894512213333,5.01670913893333,5.73520077426667
"ZNF626",2.47092428,2.4788845396,2.47426707926667,2.48083681306667,2.4892118148,2.48169442173333,2.47479931306667,2.4764979842,2.48231324753333,2.4821073238,2.48793222633333,2.44827768846667,2.46365430746667,2.50445843873333,2.48083681306667
"ZNF625",2.78000162833333,2.76688098026667,2.7737012158,2.7719790772,2.79811785853333,2.78262848093333,2.7719790772,2.77048689073333,2.78841078706667,2.75102340106667,2.93904053466667,2.85596998233333,2.73677937246667,2.77124431493333,2.7719790772
"ZNF624",2.65049202713333,3.03904048806667,2.98568639106667,2.7164709286,3.4462332148,2.81382124306667,2.83487880993333,2.79078573453333,3.499054811,2.8993188204,2.7286155556,2.41957451386667,2.766051971,2.79849649626667,2.82313938366667
"ZNF622",7.75562668666667,7.42047615733333,7.453763014,7.23521165226667,7.5168613976,7.63321469873333,7.59651573646667,7.26120346333333,7.47654856733333,7.5254628914,7.73543146973333,7.04378389926667,7.4046621848,7.2626431622,7.22397031153333
"ZNF621",2.6631096858,2.65461643353333,2.657308571,2.65945942553333,2.68444910373333,2.66764105346667,2.65320306133333,2.65461643353333,2.66416924113333,2.6694082876,2.6646912274,2.6176315764,2.6309209958,2.6591339298,2.69704469266667
"ZNF620",2.69925314206667,3.52595972566667,2.30263456813333,2.69011688073333,2.56706340773333,3.40898851806667,3.01443439086667,2.91162762153333,2.75102340106667,2.72437295273333,2.744851013,2.69487129886667,3.0155045126,2.2887417002,2.8872779766
"ZNF619",2.27327344,2.27327344,2.27985859386667,2.27327344,2.27327344,2.28662821366667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ZNF618",3.777316812,4.01844415406667,3.50205700893333,4.8409834422,4.14426086873333,3.52226669606667,3.83116085713333,3.79769657966667,3.4922112588,3.81517042493333,3.73626639426667,3.99937819606667,4.0496849118,3.74729581026667,3.664815489
"ZNF615",3.52839710333333,3.2070689798,3.31517068253333,3.35305150766667,3.39264016273333,3.8958031382,3.3281933806,3.44704055573333,2.741283573,3.38278735106667,3.3413619086,3.38840280766667,3.09989954206667,3.2978306344,3.2741464828
"ZNF614",2.3094453986,2.3181079012,2.3353345294,2.3178561122,2.36873354106667,2.3153730264,2.51660725386667,2.3178561122,2.31504997293333,2.31558898013333,2.32141593886667,2.30372397966667,2.31360681753333,2.32027381446667,2.34602418393333
"ZNF610",2.27327344,2.27327344,2.27343680126667,2.27491466966667,2.27327344,2.27327344,2.27327344,2.274938564,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2818656096,2.27327344
"ZNF609",2.4923124636,2.499421274,2.4931517062,2.4996114378,2.51044918913333,2.50153223813333,2.49173202593333,2.49089654933333,2.50174563666667,2.5023414222,2.514873156,2.46651590566667,2.48111269766667,2.49593431626667,2.5008513034
"ZNF608",3.7956809992,3.26759886033333,3.34327711946667,3.3796135786,3.3687198456,3.39767126013333,2.8012838304,3.45214760546667,3.14079681366667,3.71551171346667,3.34591378353333,3.1226656838,3.39897630946667,3.39264016273333,2.98568639106667
"ZNF607",2.273910823,2.2751621688,2.28566149693333,2.275087121,2.27443387446667,2.2951532936,2.43819944426667,2.32515359033333,2.2755914774,2.2750750286,2.27327344,2.4730032714,2.27327344,2.27621249,2.28071149286667
"ZNF606",2.7164709286,2.71166767746667,2.8670747948,2.71108710513333,3.2515484328,2.7173766012,2.8031246768,2.70740750786667,2.72108149986667,2.72560203146667,2.7230626446,2.67175626446667,2.67784386406667,2.70913545426667,2.71138888346667
